budget_year,ministry,department_or_org,strength_actual_1mar,strength_actual_year,strength_est_re_1mar,strength_est_re_year,strength_est_be_1mar,strength_est_be_year,pay_actuals_cr,allowances_actuals_cr,travel_actuals_cr,pay_re_cr,allowances_re_cr,travel_re_cr,pay_be_cr,allowances_be_cr,travel_be_cr
2025-26,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Lok Sabha,2281,2024,3352,2025,3352,2026,188.42,172.33,4.13,196.00,197.00,3.50,203.00,215.00,3.95
2025-26,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Rajya Sabha,1389,2024,1828,2025,1828,2026,115.16,107.70,1.35,119.06,121.15,2.92,130.97,133.12,3.38
2025-26,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Secretariat of the Vice-President,52,2024,62,2025,62,2026,2.85,2.00,0.10,2.26,1.78,0.13,3.70,2.75,0.60
2025-26,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Union Public Service Commission,1224,2024,1728,2025,1728,2026,78.54,57.57,1.53,80.74,67.04,1.30,82.96,71.06,1.30
2025-26,Ministry of Railways,Ministry of Railways,1237655,2024,1215779,2025,1236107,2026,58650.56,55239.71,2446.01,59538.39,62426.45,2680.35,61219.50,72094.87,2843.89
2025-26,Ministry of Road Transport and Highways,Ministry of Road Transport and Highways,896,2024,1130,2025,1130,2026,63.03,46.68,8.07,65.11,53.89,9.60,66.48,57.12,7.06
2025-26,Ministry of Rural Development,Department of Rural Development,466,2024,610,2025,610,2026,30.89,22.57,3.04,33.01,27.85,4.28,33.95,29.79,3.97
2025-26,Ministry of Rural Development,Department of Land Resources,74,2024,123,2025,123,2026,6.58,4.45,0.32,7.77,5.90,0.37,7.94,6.32,0.37
2025-26,Ministry of Science and Technology,Department of Science and Technology,3790,2024,5373,2025,5373,2026,232.81,166.52,14.32,227.19,186.71,15.59,237.07,197.91,22.88
2025-26,Ministry of Science and Technology,Department of Biotechnology,184,2024,237,2025,237,2026,16.62,11.32,2.23,17.77,15.45,3.15,18.48,17.45,3.15
2025-26,Ministry of Science and Technology,Department of Scientific and Industrial Research 2023-2024 2024-2025 2025-2026,75,2024,76,2025,77,2026,7.41,5.16,0.36,8.10,5.22,0.30,8.50,5.05,0.30
2025-26,Ministry of Skill Development and Entrepreneurship,Ministry of Skill Development and Entrepreneurship,1062,2024,1800,2025,1900,2026,80.94,59.70,5.10,80.06,68.14,5.35,83.26,72.23,5.77
2025-26,Ministry of Social Justice and Empowerment,Department of Social Justice and Empowerment,525,2024,703,2025,699,2026,35.29,25.14,3.69,37.00,29.19,5.20,38.50,30.94,6.90
2025-26,Ministry of Social Justice and Empowerment,Department of Empowerment of Persons with Disabilities,105,2024,129,2025,136,2026,8.87,6.41,2.35,9.22,7.38,1.45,9.60,7.82,1.75
2025-26,Department of Space,Department of Space,15196,2024,19178,2025,19178,2026,1533.34,1076.68,69.70,1532.48,1238.35,78.79,1593.36,1350.11,90.07
2025-26,Ministry of Statistics and Programme Implementation,Ministry of Statistics and Programme Implementation,6584,2024,6584,2025,6584,2026,294.65,211.58,39.55,305.71,250.00,40.21,319.34,265.48,53.17
2025-26,Ministry of Steel,Ministry of Steel,216,2024,278,2025,278,2026,16.35,11.53,1.99,16.79,13.62,2.11,17.19,13.80,2.15
2025-26,Ministry of Textiles,Ministry of Textiles,3830,2024,3830,2025,4506,2026,111.65,82.36,10.46,114.10,95.86,12.29,116.68,101.61,11.46
2025-26,Ministry of Tourism,Ministry of Tourism,386,2024,580,2025,580,2026,20.39,15.06,3.32,22.00,18.44,3.78,24.37,20.66,3.96
2025-26,Ministry of Tribal Affairs,Ministry of Tribal Affairs,195,2024,324,2025,324,2026,15.71,10.89,2.08,18.43,13.20,2.67,17.68,13.78,2.92
2025-26,Ministry of Women and Child Development,Ministry of Women and Child Development 2023-2024 2024-2025 2025-2026,258,2024,308,2025,308,2026,23.45,12.16,2.16,25.73,21.98,2.08,28.40,24.30,2.32
2025-26,Ministry of Youth Affairs and Sports,Ministry of Youth Affairs and Sports,269,2024,334,2025,344,2026,20.29,14.98,2.47,22.60,17.56,2.06,26.30,20.25,2.40
2025-26,GRAND TOTAL,GRAND TOTAL,3306394,2024,3657674,2025,3697416,2026,152777.83,139324.23,8011.90,160123.92,170704.06,8283.00,165913.31,186032.13,8164.69
2026-27,Ministry of Agriculture and Farmers Welfare,Department of Agriculture and Farmers Welfare,3434,2025,5611,2026,5611,2027,221.41,185.62,21.15,228.05,200.99,22.22,234.89,215.06,24.76
2026-27,Ministry of Agriculture and Farmers Welfare,Department of Agricultural Research and Education,62,2025,75,2026,120,2027,6.93,5.87,2.02,7.14,6.33,3.55,7.35,6.78,3.65
2026-27,Department of Atomic Energy,Atomic Energy,32503,2025,37714,2026,37649,2027,2405.77,1834.86,56.55,2491.42,2081.40,63.41,2566.16,2227.09,72.39
2026-27,Ministry of AYUSH,Ministry of Ayush,196,2025,542,2026,542,2027,17.02,16.21,1.86,17.00,17.42,2.48,17.51,18.64,2.50
2026-27,Ministry of Chemicals and Fertilisers,Department of Chemicals and Petrochemicals,258,2025,248,2026,241,2027,8.55,6.96,1.14,8.51,7.57,1.23,8.86,7.76,1.13
2026-27,Ministry of Chemicals and Fertilisers,Department of Fertilisers,202,2025,250,2026,254,2027,15.52,13.18,0.80,16.05,14.48,1.04,16.53,14.91,1.20
2026-27,Ministry of Chemicals and Fertilisers,Department of Pharmaceuticals,79,2025,99,2026,99,2027,9.93,8.03,0.76,10.59,9.10,0.60,12.00,10.33,0.68
2026-27,Ministry of Civil Aviation,Ministry of Civil Aviation,1588,2025,2756,2026,2756,2027,117.39,100.95,27.86,122.24,113.27,31.10,125.90,121.20,32.66
2026-27,Ministry of Coal,Ministry of Coal,218,2025,302,2026,384,2027,17.61,14.31,1.46,17.78,15.74,3.81,18.26,16.82,2.56
2026-27,Ministry of Commerce and Industry,Department of Commerce,1814,2025,4100,2026,4100,2027,256.81,228.83,31.93,249.78,269.37,36.36,257.27,288.23,40.37
2026-27,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade 2024-2025 2025-2026 2026-2027,2771,2025,4510,2026,4874,2027,187.88,162.71,9.18,213.12,200.90,11.21,219.51,214.97,9.64
2026-27,Ministry of Communications,Department of Posts,474386,2025,460154,2026,460154,2027,8356.40,13771.25,186.82,8600.00,14800.00,229.00,8865.00,15836.00,228.00
2026-27,Ministry of Communications,Department of Telecommunications,3620,2025,5583,2026,5583,2027,333.45,276.30,37.79,350.00,300.30,40.99,360.00,321.32,45.14
2026-27,"Ministry of Consumer Affairs, Food and Public Distribution",Department of Consumer Affairs,769,2025,1277,2026,1277,2027,51.47,44.52,2.20,52.55,49.40,2.14,55.56,54.29,1.64
2026-27,"Ministry of Consumer Affairs, Food and Public Distribution",Department of Food and Public Distribution,734,2025,920,2026,991,2027,47.48,39.63,3.95,48.98,44.37,4.87,50.45,47.48,5.28
2026-27,Ministry of Cooperation,Ministry of Cooperation,140,2025,165,2026,165,2027,10.91,8.99,0.86,11.66,10.54,1.63,12.01,11.28,1.00
2026-27,Ministry of Corporate Affairs,Ministry of Corporate Affairs,1365,2025,2700,2026,2700,2027,98.05,86.50,7.61,103.69,99.13,9.59,106.80,106.07,9.27
2026-27,Ministry of Culture,Ministry of Culture,6029,2025,8280,2026,10673,2027,278.02,226.34,20.01,290.24,252.99,21.05,297.72,267.35,20.35
2026-27,Ministry of Defence,Ministry of Defence (Civil),71371,2025,97477,2026,99047,2027,4967.13,5159.63,279.88,4989.11,5011.44,307.42,5116.72,5362.72,324.96
2026-27,Ministry of Development of North Eastern Region,Ministry of Development of North Eastern Region,123,2025,116,2026,133,2027,10.06,8.25,0.44,10.35,8.75,0.56,10.66,9.36,0.45
2026-27,Ministry of Earth Sciences,Ministry of Earth Sciences,4762,2025,7495,2026,7495,2027,325.80,269.27,12.51,334.78,295.58,18.65,344.82,316.27,18.53
2026-27,Ministry of Education,Department of School Education and Literacy,138,2025,216,2026,216,2027,19.63,16.28,1.03,20.53,18.00,3.55,21.15,19.44,1.40
2026-27,Ministry of Education,Department of Higher Education 2024-2025 2025-2026 2026-2027,848,2025,981,2026,1183,2027,62.54,53.28,5.46,66.42,58.00,6.64,65.00,62.70,7.33
2026-27,Ministry of Electronics and Information Technology,Ministry of Electronics and Information Technology,4825,2025,6953,2026,6953,2027,566.94,451.93,21.85,597.40,491.45,26.25,632.65,518.27,27.45
2026-27,"Ministry of Environment, Forests and Climate Change","Ministry of Environment, Forests and Climate Change",2917,2025,4906,2026,4902,2027,199.90,163.02,36.55,230.06,187.96,39.55,236.93,201.05,42.31
2026-27,Ministry of External Affairs,Ministry of External Affairs,10624,2025,13109,2026,13461,2027,1137.34,1796.15,367.95,1303.80,2049.96,398.00,1374.15,2268.01,441.93
2026-27,Ministry of Finance,Department of Economic Affairs,931,2025,1249,2026,1229,2027,71.60,62.21,16.98,74.91,69.85,17.34,77.15,72.84,12.21
2026-27,Ministry of Finance,Department of Expenditure,1180,2025,1643,2026,1662,2027,89.34,76.16,4.92,94.03,85.10,6.46,98.75,92.55,8.29
2026-27,Ministry of Finance,Department of Financial Services,976,2025,1508,2026,1508,2027,71.11,62.13,2.32,79.06,72.21,3.55,96.28,92.12,3.56
2026-27,Ministry of Finance,Department of Public Enterprises,87,2025,117,2026,117,2027,6.96,5.62,0.16,7.17,6.10,0.43,7.38,6.53,0.47
2026-27,Ministry of Finance,Department of Investment and Public Asset Management (DIPAM),72,2025,123,2026,123,2027,7.75,6.12,1.21,7.81,6.80,2.55,8.05,7.00,3.95
2026-27,Ministry of Finance,Department of Revenue,4432,2025,8240,2026,8245,2027,264.75,250.02,37.25,295.80,301.33,39.82,330.85,350.63,43.63
2026-27,Ministry of Finance,Direct Taxes,49129,2025,79304,2026,79304,2027,3332.38,2745.01,133.27,4030.49,3313.31,79.00,3843.87,3340.17,103.00
2026-27,Ministry of Finance,Indirect Taxes,58865,2025,92891,2026,92891,2027,3978.45,3384.18,115.54,4145.76,3790.94,163.00,4270.13,4000.00,128.32
2026-27,Ministry of Finance,Indian Audit and Accounts Department 2024-2025 2025-2026 2026-2027,40652,2025,40949,2026,41129,2027,2967.12,2490.40,325.89,2900.31,2578.07,361.03,2856.34,2714.63,360.84
2026-27,"Ministry of Fisheries, Animal Husbandry and Dairying",Department of Fisheries,589,2025,1236,2026,1236,2027,38.54,31.48,3.57,39.70,33.92,4.98,40.89,36.30,5.82
2026-27,"Ministry of Fisheries, Animal Husbandry and Dairying",Department of Animal Husbandry and Dairying,1004,2025,2362,2026,2390,2027,42.80,35.24,3.75,45.39,40.75,3.71,50.09,46.68,4.73
2026-27,Ministry of Food Processing Industries,Ministry of Food Processing Industries,133,2025,193,2026,193,2027,12.38,10.36,1.13,13.07,11.64,2.46,13.46,12.45,2.05
2026-27,Ministry of Health and Family Welfare,Department of Health and Family Welfare,25845,2025,28642,2026,32186,2027,1794.36,1871.72,20.94,1889.30,2044.41,26.49,1985.12,2172.01,32.33
2026-27,Ministry of Health and Family Welfare,Department of Health Research,28,2025,62,2026,62,2027,2.99,2.34,0.39,3.11,2.76,0.62,3.21,3.00,0.85
2026-27,Ministry of Heavy Industries,Ministry of Heavy Industries,173,2025,248,2026,248,2027,14.07,11.74,1.06,15.30,13.64,1.30,14.82,14.03,1.40
2026-27,Ministry of Home Affairs,Ministry of Home Affairs,21269,2025,29342,2026,29342,2027,908.90,966.51,89.35,941.58,1103.80,90.92,969.83,1181.07,92.22
2026-27,Ministry of Home Affairs,Cabinet,994,2025,1366,2026,1366,2027,82.30,70.98,9.99,89.03,77.85,12.30,93.30,84.10,14.50
2026-27,Ministry of Home Affairs,Police,1101452,2025,1202988,2026,1208445,2027,53737.04,61185.82,3628.99,55509.78,68495.40,3517.69,56619.63,73357.93,3370.88
2026-27,Ministry of Home Affairs,Andaman and Nicobar Islands,26211,2025,33907,2026,33907,2027,1140.17,1152.74,29.38,1150.12,1224.21,33.30,1190.93,1295.13,37.32
2026-27,Ministry of Home Affairs,Chandigarh,21569,2025,21921,2026,22075,2027,1578.59,1195.68,3.18,1628.66,1353.11,15.31,1668.47,1385.49,7.89
2026-27,Ministry of Home Affairs,Dadra and Nagar Haveli and Daman and Diu,4423,2025,7147,2026,7147,2027,314.64,203.94,4.38,324.05,218.35,4.47,333.78,226.25,4.01
2026-27,Ministry of Home Affairs,Ladakh,15845,2025,17454,2026,18954,2027,814.96,758.53,13.31,832.10,832.65,15.39,906.72,890.24,9.71
2026-27,Ministry of Home Affairs,Lakshadweep 2024-2025 2025-2026 2026-2027,5771,2025,5771,2026,5771,2027,208.96,204.20,9.67,215.23,204.48,10.18,221.69,218.79,12.72
2026-27,Ministry of Housing and Urban Affairs,Ministry of Housing and Urban Affairs,19027,2025,18949,2026,18947,2027,890.09,724.53,21.58,917.21,744.02,26.44,954.32,851.16,28.26
2026-27,Ministry of Information and Broadcasting,Ministry of Information and Broadcasting,2968,2025,3861,2026,3902,2027,196.26,164.06,9.20,192.36,174.13,11.46,198.13,186.32,9.49
2026-27,Ministry of Jal Shakti,"Department of Water Resources, River Development and Ganga Rejuvenation",5560,2025,7310,2026,7602,2027,462.21,385.14,16.52,469.64,433.07,22.14,483.73,463.38,22.52
2026-27,Ministry of Jal Shakti,Department of Drinking Water and Sanitation,114,2025,157,2026,157,2027,11.24,8.84,0.25,11.57,9.95,0.26,11.92,10.65,0.35
2026-27,Ministry of Labour and Employment,Ministry of Labour and Employment,3666,2025,6307,2026,6307,2027,253.73,210.10,13.22,257.61,231.14,15.47,265.34,247.32,15.49
2026-27,Ministry of Law and Justice,Law and Justice,1511,2025,1822,2026,1827,2027,120.43,100.37,5.79,124.28,109.28,5.26,127.90,116.70,6.02
2026-27,Ministry of Law and Justice,Election Commission,572,2025,587,2026,639,2027,47.09,36.45,4.90,43.00,35.83,6.92,42.03,38.34,7.70
2026-27,Ministry of Law and Justice,Supreme Court of India,2467,2025,3243,2026,3243,2027,210.56,160.75,6.31,214.61,181.58,15.58,221.05,194.29,13.74
2026-27,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises 2024-2025 2025-2026 2026-2027",1284,2025,2903,2026,2903,2027,87.96,74.05,5.74,92.00,79.68,5.45,94.00,85.26,6.45
2026-27,Ministry of Mines,Ministry of Mines,9611,2025,10435,2026,10435,2027,553.26,478.37,4.75,542.30,508.41,5.24,558.54,535.92,15.60
2026-27,Ministry of Minority Affairs,Ministry of Minority Affairs,246,2025,246,2026,246,2027,33.82,47.61,11.32,36.80,50.33,13.62,38.05,53.91,11.35
2026-27,Ministry of New and Renewable Energy,Ministry of New and Renewable Energy,302,2025,302,2026,302,2027,20.05,16.05,3.09,20.53,17.63,3.31,21.15,19.21,3.31
2026-27,Ministry of Panchayati Raj,Ministry of Panchayati Raj,131,2025,131,2026,131,2027,8.07,6.56,1.34,7.99,7.03,1.70,8.23,7.52,1.80
2026-27,Ministry of Parliamentary Affairs,Ministry of Parliamentary Affairs,135,2025,148,2026,149,2027,8.86,7.68,0.88,9.05,8.43,1.00,9.32,9.02,2.70
2026-27,"Ministry of Personnel, Public Grievances and Pensions","Ministry of Personnel, Public Grievances and Pensions",8331,2025,10877,2026,10877,2027,539.17,549.49,51.15,560.00,578.28,53.74,578.00,618.76,56.51
2026-27,"Ministry of Personnel, Public Grievances and Pensions",Central Vigilance Commission,260,2025,318,2026,318,2027,20.57,16.32,0.72,20.78,17.75,0.75,21.40,19.00,1.10
2026-27,Ministry of Petroleum and Natural Gas,Ministry of Petroleum and Natural Gas,223,2025,322,2026,322,2027,19.29,16.01,2.32,19.87,17.57,1.70,22.88,21.86,2.80
2026-27,Ministry of Planning,Ministry of Planning 2024-2025 2025-2026 2026-2027,479,2025,696,2026,696,2027,41.83,30.72,5.44,43.10,33.82,7.11,44.39,36.19,6.53
2026-27,"Ministry of Ports, Shipping and Waterways","Ministry of Ports, Shipping and Waterways",1381,2025,2163,2026,2163,2027,20.20,17.19,3.39,20.81,18.38,5.06,21.43,19.67,3.35
2026-27,Ministry of Power,Ministry of Power,1119,2025,1568,2026,1568,2027,91.21,73.79,4.95,102.81,84.66,6.87,105.60,89.28,6.47
2026-27,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President","Staff, Household and Allowances of the President",485,2025,803,2026,803,2027,29.00,20.10,8.91,34.17,22.98,5.87,34.20,25.10,10.80
2026-27,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Lok Sabha,2145,2025,3301,2026,3301,2027,180.09,183.33,2.48,190.00,205.00,4.45,196.00,215.00,6.45
2026-27,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Rajya Sabha,1322,2025,1824,2026,1824,2027,110.09,113.80,1.53,118.10,127.29,2.69,128.56,138.65,2.81
2026-27,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Secretariat of the Vice- President,49,2025,62,2026,62,2027,2.72,2.12,0.16,3.71,3.00,0.60,3.50,3.20,0.60
2026-27,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Union Public Service Commission,1189,2025,1709,2026,1709,2027,80.35,65.33,9.57,82.96,72.06,10.70,85.45,77.00,10.90
2026-27,Ministry of Railways,Ministry of Railways,1212958,2025,1230224,2026,1256314,2027,64212.14,60152.45,2716.96,63590.19,63796.79,2669.00,63527.04,67669.75,2679.84
2026-27,Ministry of Road Transport and Highways,Ministry of Road Transport and Highways 2024-2025 2025-2026 2026-2027,894,2025,1146,2026,1146,2027,63.47,53.40,6.17,65.37,57.32,7.06,67.33,59.33,7.25
2026-27,Ministry of Rural Development,Department of Rural Development,410,2025,579,2026,579,2027,34.07,25.40,2.61,34.31,30.96,3.90,35.34,33.13,4.22
2026-27,Ministry of Rural Development,Department of Land Resources,77,2025,124,2026,124,2027,7.72,5.91,0.35,8.50,7.25,0.82,8.76,7.76,0.60
2026-27,Ministry of Science and Technology,Department of Science and Technology,3511,2025,5060,2026,5060,2027,223.89,184.37,17.93,231.28,201.87,22.66,238.22,216.00,21.13
2026-27,Ministry of Science and Technology,Department of Biotechnology,179,2025,203,2026,201,2027,17.54,13.59,2.38,18.48,17.00,1.86,19.03,17.12,2.50
2026-27,Ministry of Science and Technology,Department of Scientific and Industrial Research,72,2025,112,2026,112,2027,6.86,5.42,0.16,7.06,5.60,0.28,8.00,5.10,0.35
2026-27,Ministry of Skill Development and Entrepreneurship,Ministry of Skill Development and Entrepreneurship,1021,2025,2443,2026,2443,2027,79.33,66.18,5.67,79.22,71.33,6.44,81.60,76.32,6.51
2026-27,Ministry of Social Justice and Empowerment,Department of Social Justice and Empowerment,383,2025,646,2026,646,2027,34.94,28.80,3.38,36.00,30.39,4.80,37.08,32.52,6.10
2026-27,Ministry of Social Justice and Empowerment,Department of Empowerment of Persons with Disabilities,97,2025,125,2026,137,2027,8.67,7.11,0.83,9.38,7.91,1.70,9.66,8.61,1.75
2026-27,Department of Space,Department of Space 2024-2025 2025-2026 2026-2027,414,2025,693,2026,693,2027,46.78,39.80,10.53,49.30,46.95,11.08,52.00,47.75,12.10
2026-27,Ministry of Statistics and Programme Implementation,Ministry of Statistics and Programme Implementation,6547,2025,6551,2026,6551,2027,292.37,237.72,5.62,313.41,275.92,5.88,322.81,295.23,5.87
2026-27,Ministry of Steel,Ministry of Steel,277,2025,277,2026,277,2027,16.16,13.39,1.80,16.45,14.15,1.77,16.65,14.39,1.90
2026-27,Ministry of Textiles,Ministry of Textiles,2630,2025,2630,2026,2793,2027,111.22,93.42,11.79,113.00,101.44,14.05,122.64,109.15,12.68
2026-27,Ministry of Tourism,Ministry of Tourism,358,2025,580,2026,580,2027,19.07,16.21,3.70,22.66,19.45,4.99,24.10,20.72,4.16
2026-27,Ministry of Tribal Affairs,Ministry of Tribal Affairs,207,2025,322,2026,322,2027,16.31,13.04,1.84,17.63,14.96,2.64,18.00,16.00,2.23
2026-27,Ministry of Women and Child Development,Ministry of Women and Child Development,257,2025,299,2026,299,2027,20.56,17.26,2.46,21.20,18.19,3.55,21.81,19.46,4.10
2026-27,Ministry of Youth Affairs and Sports,Ministry of Youth Affairs and Sports,264,2025,397,2026,452,2027,14.41,12.09,1.72,15.03,13.80,2.82,15.48,14.77,3.84
2026-27,GRAND TOTAL,GRAND TOTAL,3302539,2025,3577657,2026,3620255,2027,160473.76,166226.32,8587.66,163506.74,180997.70,8697.89,165635.27,192889.16,8657.51
